id,key,value,type
276340383,start_date,1885,regular
276340383,date,2014-03-24,source
276340386,source,BAG,regular
276340386,bag,363100012163322,ref
276340386,building,apartments,regular
276340386,start_date,1882,regular
276340386,date,2014-03-24,source
276340389,source,BAG,regular
276340389,bag,363100012166299,ref
276340389,building,apartments,regular
276340389,start_date,1882,regular
276340389,date,2014-03-24,source
276340401,source,BAG,regular
276340401,bag,363100012166629,ref
276340401,building,apartments,regular
276340401,start_date,1883,regular
276340401,date,2014-03-24,source
276340407,source,BAG,regular
276340407,bag,363100012154166,ref
276340407,building,apartments,regular
276340407,start_date,1886,regular
276340407,date,2014-03-24,source
276340410,source,BAG,regular
276340410,bag,363100012158210,ref
276340410,building,apartments,regular
276340410,start_date,1885,regular
276340410,date,2014-03-24,source
276340412,source,BAG,regular
276340412,bag,363100012142476,ref
276340412,building,apartments,regular
276340412,start_date,1932,regular
276340412,date,2014-03-24,source
276340415,source,BAG,regular
276340415,bag,363100012160026,ref
276340415,building,apartments,regular
276340415,start_date,1983,regular
276340415,date,2014-03-24,source
276340418,source,BAG,regular
276340418,bag,363100012159134,ref
276340418,building,apartments,regular
276340418,start_date,1882,regular
276340418,date,2014-03-24,source
276340422,source,BAG,regular
276340422,bag,363100012163841,ref
276340422,building,apartments,regular
276340422,start_date,1886,regular
276340422,date,2014-03-24,source
276340424,source,BAG,regular
276340424,bag,363100012163570,ref
276340424,building,apartments,regular
276340424,start_date,1885,regular
276340424,date,2014-03-24,source
276340425,source,BAG,regular
276340425,bag,363100012191494,ref
276340425,building,yes,regular
276340425,start_date,1896,regular
276340425,date,2014-03-24,source
276340427,source,BAG,regular
276340427,bag,363100012156324,ref
276340427,building,apartments,regular
276340427,start_date,1886,regular
276340427,date,2014-03-24,source
276340429,source,BAG,regular
276340429,bag,363100012119305,ref
276340429,building,yes,regular
276340429,start_date,1914,regular
276340429,date,2014-03-24,source
276340431,source,BAG,regular
276340431,bag,363100012098016,ref
276340431,building,apartments,regular
276340431,start_date,1914,regular
276340431,date,2014-03-24,source
276340433,source,BAG,regular
276340433,bag,363100012161448,ref
276340433,building,apartments,regular
276340433,start_date,1882,regular
276340433,date,2014-03-24,source
276340435,source,BAG,regular
276340435,bag,363100012156999,ref
276340435,building,apartments,regular
276340435,start_date,1890,regular
276340435,date,2014-03-24,source
276340437,source,BAG,regular
276340437,bag,363100012159880,ref
276340437,building,apartments,regular
276340437,start_date,1885,regular
276340437,date,2014-03-24,source
276340441,source,BAG,regular
276340441,bag,363100012202887,ref
276340441,building,yes,regular
276340441,start_date,1896,regular
276340441,date,2014-03-24,source
276340446,source,BAG,regular
276340446,bag,363100012167187,ref
276340446,building,apartments,regular
276340446,start_date,1881,regular
276340446,date,2014-03-24,source
276340448,source,BAG,regular
276340448,bag,363100012164225,ref
276340448,building,apartments,regular
276340448,start_date,1882,regular
276340448,date,2014-03-24,source
276340450,source,BAG,regular
276340450,bag,363100012211295,ref
276340450,building,yes,regular
276340450,start_date,1881,regular
276340450,date,2014-03-24,source
276340456,source,BAG,regular
276340456,bag,363100012160222,ref
276340456,building,apartments,regular
276340456,start_date,1881,regular
276340456,date,2014-03-24,source
276340460,source,BAG,regular
276340460,bag,363100012163129,ref
276340460,building,yes,regular
276340460,start_date,1901,regular
276340460,date,2014-03-24,source
276340477,source,BAG,regular
276340477,bag,363100012160052,ref
276340477,building,apartments,regular
276340477,start_date,1885,regular
276340477,date,2014-03-24,source
276340483,source,BAG,regular
276340483,bag,363100012161213,ref
276340483,building,apartments,regular
276340483,start_date,1882,regular
276340483,date,2014-03-24,source
276340491,source,BAG,regular
276340491,bag,363100012166372,ref
276340491,building,apartments,regular
276340491,start_date,1881,regular
276340491,date,2014-03-24,source
276340496,source,BAG,regular
276340496,bag,363100012159666,ref
276340496,building,apartments,regular
276340496,start_date,1882,regular
276340496,date,2014-03-24,source
276340502,source,BAG,regular
276340502,bag,363100012157113,ref
276340502,building,apartments,regular
276340502,start_date,1883,regular
276340502,date,2014-03-24,source
276340505,source,BAG,regular
276340505,bag,363100012090511,ref
276340505,building,apartments,regular
276340505,start_date,1914,regular
276340505,date,2014-03-24,source
276340508,source,BAG,regular
276340508,bag,363100012232186,ref
276340508,building,yes,regular
276340508,start_date,1885,regular
276340508,date,2014-03-24,source
276340512,source,BAG,regular
276340512,bag,363100012200220,ref
276340512,building,yes,regular
276340512,start_date,1886,regular
276340512,date,2014-03-24,source
276340514,source,BAG,regular
276340514,bag,363100012194752,ref
276340514,building,yes,regular
276340514,start_date,1886,regular
276340514,date,2014-03-24,source
276340516,source,BAG,regular
276340516,bag,363100012159500,ref
276340516,building,apartments,regular
276340516,start_date,1900,regular
276340516,date,2014-03-24,source
276340518,source,BAG,regular
276340518,bag,363100012165258,ref
276340518,building,apartments,regular
276340518,start_date,1904,regular
276340518,date,2014-03-24,source
276340522,source,BAG,regular
276340522,bag,363100012158744,ref
276340522,building,apartments,regular
276340522,start_date,1900,regular
276340522,date,2014-03-24,source
276340524,source,BAG,regular
276340524,bag,363100012163331,ref
276340524,building,apartments,regular
276340524,start_date,1881,regular
276340524,date,2014-03-24,source
276340528,source,BAG,regular
276340528,bag,363100012165649,ref
276340528,building,apartments,regular
276340528,start_date,1881,regular
276340528,date,2014-03-24,source
276340531,source,BAG,regular
276340531,bag,363100012160890,ref
276340531,building,apartments,regular
276340531,start_date,1890,regular
276340531,date,2014-03-24,source
276340534,source,BAG,regular
276340534,bag,363100012166466,ref
276340534,building,apartments,regular
276340534,start_date,1882,regular
276340534,date,2014-03-24,source
276340537,source,BAG,regular
276340537,bag,363100012166001,ref
276340537,building,apartments,regular
276340537,start_date,1886,regular
276340537,date,2014-03-24,source
276340540,source,BAG,regular
276340540,bag,363100012221105,ref
276340540,building,yes,regular
276340540,start_date,1886,regular
276340540,date,2014-03-24,source
276340549,source,BAG,regular
276340549,bag,363100012149176,ref
276340549,building,apartments,regular
276340549,start_date,1914,regular
276340549,date,2014-03-24,source
276340554,source,BAG,regular
276340554,bag,363100012207159,ref
276340554,building,yes,regular
276340554,start_date,1908,regular
276340554,date,2014-03-24,source
276340557,source,BAG,regular
276340557,bag,363100012167388,ref
276340557,building,apartments,regular
276340557,start_date,1896,regular
276340557,date,2014-03-24,source
276340560,source,BAG,regular
276340560,bag,363100012164521,ref
276340560,building,apartments,regular
276340560,start_date,1881,regular
276340560,date,2014-03-24,source
276340563,source,BAG,regular
276340563,bag,363100012167119,ref
276340563,building,apartments,regular
276340563,start_date,1896,regular
276340563,date,2014-03-24,source
276340574,source,BAG,regular
276340574,bag,363100012206926,ref
276340574,building,yes,regular
276340574,start_date,1881,regular
276340574,date,2014-03-24,source
276340577,source,BAG,regular
276340577,bag,363100012117517,ref
276340577,building,apartments,regular
276340577,start_date,1914,regular
276340577,date,2014-03-24,source
276340586,source,BAG,regular
276340586,bag,363100012158372,ref
276340586,building,apartments,regular
276340586,start_date,1885,regular
276340586,date,2014-03-24,source
276340588,source,BAG,regular
276340588,bag,363100012162561,ref
276340588,building,apartments,regular
276340588,start_date,1885,regular
276340588,date,2014-03-24,source
276340590,source,BAG,regular
276340590,bag,363100012159744,ref
276340590,building,apartments,regular
276340590,start_date,1882,regular
276340590,date,2014-03-24,source
276340605,source,BAG,regular
276340605,bag,363100012158304,ref
276340605,building,apartments,regular
276340605,start_date,1896,regular
276340605,date,2014-03-24,source
276340612,source,BAG,regular
276340612,bag,363100012195040,ref
276340612,building,yes,regular
276340612,start_date,1886,regular
276340612,date,2014-03-24,source
276340615,source,BAG,regular
276340615,bag,363100012160633,ref
276340615,building,apartments,regular
276340615,start_date,1885,regular
276340615,date,2014-03-24,source
276340621,source,BAG,regular
276340621,bag,363100012165451,ref
276340621,building,apartments,regular
276340621,start_date,1881,regular
276340621,date,2014-03-24,source
276340627,source,BAG,regular
276340627,bag,363100012155947,ref
276340627,building,apartments,regular
276340627,start_date,1883,regular
276340627,date,2014-03-24,source
276340634,source,BAG,regular
276340634,bag,363100012079609,ref
276340634,building,apartments,regular
276340634,start_date,1914,regular
276340634,date,2014-03-24,source
276340654,source,BAG,regular
276340654,bag,363100012155344,ref
276340654,building,apartments,regular
276340654,start_date,1896,regular
276340654,date,2014-03-24,source
276340657,source,BAG,regular
276340657,bag,363100012235691,ref
276340657,building,yes,regular
276340657,start_date,1885,regular
276340657,date,2014-03-24,source
276340663,source,BAG,regular
276340663,bag,363100012156516,ref
276340663,building,apartments,regular
276340663,start_date,1896,regular
276340663,date,2014-03-24,source
276340669,source,BAG,regular
276340669,bag,363100012077202,ref
276340669,building,apartments,regular
276340669,start_date,1914,regular
276340669,date,2014-03-24,source
276340675,source,BAG,regular
276340675,bag,363100012158209,ref
276340675,building,apartments,regular
276340675,start_date,1885,regular
276340675,date,2014-03-24,source
276340684,source,BAG,regular
276340684,bag,363100012153528,ref
276340684,building,apartments,regular
276340684,start_date,1882,regular
276340684,date,2014-03-24,source
276340688,source,BAG,regular
276340688,bag,363100012156120,ref
276340688,building,apartments,regular
276340688,start_date,1886,regular
276340688,date,2014-03-24,source
276340692,source,BAG,regular
276340692,bag,363100012161837,ref
276340692,building,apartments,regular
276340692,start_date,1883,regular
276340692,date,2014-03-24,source
276340695,source,BAG,regular
276340695,bag,363100012166043,ref
276340695,building,apartments,regular
276340695,start_date,1886,regular
276340695,date,2014-03-24,source
276340697,source,BAG,regular
276340697,bag,363100012158973,ref
276340697,building,apartments,regular
276340697,start_date,1890,regular
276340697,date,2014-03-24,source
276340703,source,BAG,regular
276340703,bag,363100012158706,ref
276340703,building,apartments,regular
276340703,start_date,1885,regular
276340703,date,2014-03-24,source
276340705,source,BAG,regular
276340705,bag,363100012103415,ref
276340705,building,apartments,regular
276340705,start_date,1914,regular
276340705,date,2014-03-24,source
276340715,source,BAG,regular
276340715,bag,363100012217556,ref
276340715,building,yes,regular
276340715,start_date,1895,regular
276340715,date,2014-03-24,source
276340718,source,BAG,regular
276340718,bag,363100012161097,ref
276340718,building,apartments,regular
276340718,start_date,1904,regular
276340718,date,2014-03-24,source
276340724,source,BAG,regular
276340724,bag,363100012235964,ref
276340724,building,house,regular
276340724,start_date,1889,regular
276340724,date,2014-03-24,source
276340727,source,BAG,regular
276340727,bag,363100012222883,ref
276340727,building,yes,regular
276340727,start_date,1882,regular
276340727,date,2014-03-24,source
276340733,source,BAG,regular
276340733,bag,363100012204423,ref
276340733,building,yes,regular
276340733,start_date,1881,regular
276340733,date,2014-03-24,source
276340735,source,BAG,regular
276340735,bag,363100012216319,ref
276340735,building,yes,regular
276340735,start_date,1892,regular
276340735,date,2014-03-24,source
276340738,source,BAG,regular
276340738,bag,363100012166704,ref
276340738,building,apartments,regular
276340738,start_date,1885,regular
276340738,date,2014-03-24,source
276340742,source,BAG,regular
276340742,bag,363100012165325,ref
276340742,building,apartments,regular
276340742,start_date,1885,regular
276340742,date,2014-03-24,source
276340745,source,BAG,regular
276340745,bag,363100012237315,ref
276340745,building,apartments,regular
276340745,start_date,1914,regular
276340745,date,2014-03-24,source
276340748,source,BAG,regular
276340748,bag,363100012161421,ref
276340748,building,apartments,regular
276340748,start_date,1882,regular
276340748,date,2014-03-24,source
276340751,source,BAG,regular
276340751,bag,363100012207158,ref
276340751,building,yes,regular
276340751,start_date,1908,regular
276340751,date,2014-03-24,source
276340754,source,BAG,regular
276340754,bag,363100012206858,ref
276340754,building,yes,regular
276340754,start_date,1882,regular
276340754,date,2014-03-24,source
276340759,source,BAG,regular
276340759,bag,363100012215186,ref
276340759,building,yes,regular
276340759,start_date,1901,regular
276340759,date,2014-03-24,source
276340765,source,BAG,regular
276340765,bag,363100012158000,ref
276340765,building,apartments,regular
276340765,start_date,1890,regular
276340765,date,2014-03-24,source
276340769,source,BAG,regular
276340769,bag,363100012159346,ref
276340769,building,apartments,regular
276340769,start_date,1882,regular
276340769,date,2014-03-24,source
276340776,source,BAG,regular
276340776,bag,363100012185872,ref
276340776,building,yes,regular
276340776,start_date,1901,regular
276340776,date,2014-03-24,source
276340786,source,BAG,regular
276340786,bag,363100012156565,ref
276340786,building,apartments,regular
276340786,start_date,1889,regular
276340786,date,2014-03-24,source
276340790,source,BAG,regular
276340790,bag,363100012229337,ref
276340790,building,yes,regular
276340790,start_date,1882,regular
276340790,date,2014-03-24,source
276340791,source,BAG,regular
276340791,bag,363100012218992,ref
276340791,building,yes,regular
276340791,start_date,1885,regular
276340791,date,2014-03-24,source
276340793,source,BAG,regular
276340793,bag,363100012156679,ref
276340793,building,yes,regular
276340793,start_date,1882,regular
276340793,date,2014-03-24,source
276340794,source,BAG,regular
276340794,bag,363100012161629,ref
276340794,building,apartments,regular
276340794,start_date,1883,regular
276340794,date,2014-03-24,source
276340795,source,BAG,regular
276340795,bag,363100012196431,ref
276340795,building,yes,regular
276340795,start_date,1886,regular
276340795,date,2014-03-24,source
276340796,source,BAG,regular
276340796,bag,363100012207160,ref
276340796,building,yes,regular
276340796,start_date,1908,regular
276340796,date,2014-03-24,source
276340798,source,BAG,regular
276340798,bag,363100012152460,ref
276340798,building,apartments,regular
276340798,start_date,1881,regular
276340798,date,2014-03-24,source
276340799,source,BAG,regular
276340799,bag,363100012202877,ref
276340799,building,yes,regular
276340799,start_date,1983,regular
276340799,date,2014-03-24,source
276340801,source,BAG,regular
276340801,bag,363100012159327,ref
276340801,building,apartments,regular
276340801,start_date,1881,regular
276340801,date,2014-03-24,source
276340803,source,BAG,regular
276340803,bag,363100012163622,ref
276340803,building,apartments,regular
276340803,start_date,1882,regular
276340803,date,2014-03-24,source
276340811,source,BAG,regular
276340811,bag,363100012212539,ref
276340811,building,yes,regular
276340811,start_date,1886,regular
276340811,date,2014-03-24,source
276340815,source,BAG,regular
276340815,bag,363100012237119,ref
276340815,building,apartments,regular
276340815,start_date,1914,regular
276340815,date,2014-03-24,source
276340819,source,BAG,regular
276340819,bag,363100012232180,ref
276340819,building,yes,regular
276340819,start_date,1886,regular
276340819,date,2014-03-24,source
276340827,source,BAG,regular
276340827,bag,363100012156959,ref
276340827,building,apartments,regular
276340827,start_date,1882,regular
276340827,date,2014-03-24,source
276340828,source,BAG,regular
276340828,bag,363100012207157,ref
276340828,building,yes,regular
276340828,start_date,1908,regular
276340828,date,2014-03-24,source
276340832,source,BAG,regular
276340832,bag,363100012155561,ref
276340832,building,apartments,regular
276340832,start_date,1890,regular
276340832,date,2014-03-24,source
276340834,source,BAG,regular
276340834,bag,363100012111830,ref
276340834,building,apartments,regular
276340834,start_date,1914,regular
276340834,date,2014-03-24,source
276340836,source,BAG,regular
276340836,bag,363100012159146,ref
276340836,building,yes,regular
276340836,start_date,1883,regular
276340836,date,2014-03-24,source
276340842,source,BAG,regular
276340842,bag,363100012153126,ref
276340842,building,apartments,regular
276340842,start_date,1901,regular
276340842,date,2014-03-24,source
276340844,source,BAG,regular
276340844,bag,363100012166908,ref
276340844,building,apartments,regular
276340844,start_date,1882,regular
276340844,date,2014-03-24,source
276340853,source,BAG,regular
276340853,bag,363100012236068,ref
276340853,building,apartments,regular
276340853,start_date,1885,regular
276340853,date,2014-03-24,source
276340857,source,BAG,regular
276340857,bag,363100012167130,ref
276340857,building,apartments,regular
276340857,start_date,1884,regular
276340857,date,2014-03-24,source
276340859,source,BAG,regular
276340859,bag,363100012140064,ref
276340859,building,apartments,regular
276340859,start_date,1914,regular
276340859,date,2014-03-24,source
276340863,source,BAG,regular
276340863,bag,363100012166479,ref
276340863,building,apartments,regular
276340863,start_date,1904,regular
276340863,date,2014-03-24,source
276340867,source,BAG,regular
276340867,bag,363100012161580,ref
276340867,building,yes,regular
276340867,start_date,1901,regular
276340867,date,2014-03-24,source
276340874,source,BAG,regular
276340874,bag,363100012235265,ref
276340874,building,yes,regular
276340874,start_date,1882,regular
276340874,date,2014-03-24,source
276340880,source,BAG,regular
276340880,bag,363100012075408,ref
276340880,building,apartments,regular
276340880,start_date,1914,regular
276340880,date,2014-03-24,source
276340884,source,BAG,regular
276340884,bag,363100012157176,ref
276340884,building,apartments,regular
276340884,start_date,1890,regular
276340884,date,2014-03-24,source
276340892,source,BAG,regular
276340892,bag,363100012188755,ref
276340892,building,yes,regular
276340892,start_date,1882,regular
276340892,date,2014-03-24,source
276340896,source,BAG,regular
276340896,bag,363100012166317,ref
276340896,building,yes,regular
276340896,start_date,1901,regular
276340896,date,2014-03-24,source
276340907,source,BAG,regular
276340907,bag,363100012163804,ref
276340907,building,apartments,regular
276340907,start_date,1881,regular
276340907,date,2014-03-24,source
276340915,source,BAG,regular
276340915,bag,363100012187087,ref
276340915,building,yes,regular
276340915,start_date,1881,regular
276340915,date,2014-03-24,source
276340923,source,BAG,regular
276340923,bag,363100012153566,ref
276340923,building,yes,regular
276340923,start_date,1896,regular
276340923,date,2014-03-24,source
276340937,source,BAG,regular
276340937,bag,363100012216064,ref
276340937,building,yes,regular
276340937,start_date,1881,regular
276340937,date,2014-03-24,source
276340939,source,BAG,regular
276340939,bag,363100012220044,ref
276340939,building,yes,regular
276340939,start_date,1881,regular
276340939,date,2014-03-24,source
276340951,source,BAG,regular
276340951,bag,363100012236162,ref
276340951,building,apartments,regular
276340951,start_date,1889,regular
276340951,date,2014-03-24,source
276340953,source,BAG,regular
276340953,bag,363100012159781,ref
276340953,building,apartments,regular
276340953,start_date,1885,regular
276340953,date,2014-03-24,source
276340955,source,BAG,regular
276340955,bag,363100012152390,ref
276340955,building,yes,regular
276340955,start_date,1890,regular
276340955,date,2014-03-24,source
276340959,source,BAG,regular
276340959,bag,363100012155766,ref
276340959,building,apartments,regular
276340959,start_date,1881,regular
276340959,date,2014-03-24,source
276340965,source,BAG,regular
276340965,bag,363100012157508,ref
276340965,building,apartments,regular
276340965,start_date,1891,regular
276340965,date,2014-03-24,source
276340967,source,BAG,regular
276340967,bag,363100012233926,ref
276340967,building,yes,regular
276340967,start_date,1885,regular
276340967,date,2014-03-24,source
276340974,source,BAG,regular
276340974,bag,363100012210087,ref
276340974,building,yes,regular
276340974,start_date,1886,regular
276340974,date,2014-03-24,source
276340976,source,BAG,regular
276340976,bag,363100012157062,ref
276340976,building,apartments,regular
276340976,start_date,1883,regular
276340976,date,2014-03-24,source
276340984,source,BAG,regular
276340984,bag,363100012236125,ref
276340984,building,apartments,regular
276340984,start_date,1885,regular
276340984,date,2014-03-24,source
276340986,source,BAG,regular
276340986,bag,363100012158952,ref
276340986,building,apartments,regular
276340986,start_date,1882,regular
276340986,date,2014-03-24,source
276341006,source,BAG,regular
276341006,bag,363100012155170,ref
276341006,building,apartments,regular
276341006,start_date,1914,regular
276341006,date,2014-03-24,source
276341014,source,BAG,regular
276341014,bag,363100012145552,ref
276341014,building,apartments,regular
276341014,start_date,1914,regular
276341014,date,2014-03-24,source
276341021,source,BAG,regular
276341021,bag,363100012167111,ref
276341021,building,apartments,regular
276341021,start_date,1883,regular
276341021,date,2014-03-24,source
276341025,source,BAG,regular
276341025,bag,363100012236645,ref
276341025,building,apartments,regular
276341025,start_date,1882,regular
276341025,date,2014-03-24,source
276341028,source,BAG,regular
276341028,bag,363100012104430,ref
276341028,building,apartments,regular
276341028,start_date,1914,regular
276341028,date,2014-03-24,source
276341050,source,BAG,regular
276341050,bag,363100012155455,ref
276341050,building,yes,regular
276341050,start_date,1894,regular
276341050,date,2014-03-24,source
276341060,source,BAG,regular
276341060,bag,363100012158593,ref
276341060,building,yes,regular
276341060,start_date,1881,regular
276341060,date,2014-03-24,source
276341066,source,BAG,regular
276341066,bag,363100012207151,ref
276341066,building,yes,regular
276341066,start_date,1881,regular
276341066,date,2014-03-24,source
276341079,source,BAG,regular
276341079,bag,363100012227132,ref
276341079,building,yes,regular
276341079,start_date,1881,regular
276341079,date,2014-03-24,source
276341085,source,BAG,regular
276341085,bag,363100012087997,ref
276341085,building,apartments,regular
276341085,start_date,1932,regular
276341085,date,2014-03-24,source
276341088,source,BAG,regular
276341088,bag,363100012237027,ref
276341088,building,apartments,regular
276341088,start_date,1883,regular
276341088,date,2014-03-24,source
276341097,source,BAG,regular
276341097,bag,363100012121125,ref
276341097,building,apartments,regular
276341097,start_date,1911,regular
276341097,date,2014-03-24,source
276341099,source,BAG,regular
276341099,bag,363100012133243,ref
276341099,building,apartments,regular
276341099,start_date,1914,regular
276341099,date,2014-03-24,source
276341102,source,BAG,regular
276341102,bag,363100012157831,ref
276341102,building,apartments,regular
276341102,start_date,1881,regular
276341102,date,2014-03-24,source
276341105,source,BAG,regular
276341105,bag,363100012160428,ref
276341105,building,apartments,regular
276341105,start_date,1883,regular
276341105,date,2014-03-24,source
276341108,source,BAG,regular
276341108,bag,363100012159285,ref
276341108,building,apartments,regular
276341108,start_date,1887,regular
276341108,date,2014-03-24,source
276341111,source,BAG,regular
276341111,bag,363100012236296,ref
276341111,building,apartments,regular
276341111,start_date,1911,regular
276341111,date,2014-03-24,source
276341113,source,BAG,regular
276341113,bag,363100012159082,ref
276341113,building,apartments,regular
276341113,start_date,1886,regular
276341113,date,2014-03-24,source
276341117,source,BAG,regular
276341117,bag,363100012158355,ref
276341117,building,apartments,regular
276341117,start_date,1881,regular
276341117,date,2014-03-24,source
276341119,source,BAG,regular
276341119,bag,363100012153589,ref
276341119,building,apartments,regular
276341119,start_date,1886,regular
276341119,date,2014-03-24,source
276341122,source,BAG,regular
276341122,bag,363100012161234,ref
276341122,building,yes,regular
276341122,start_date,1896,regular
276341122,date,2014-03-24,source
276341125,source,BAG,regular
276341125,bag,363100012159185,ref
276341125,building,apartments,regular
276341125,start_date,1886,regular
276341125,date,2014-03-24,source
276341128,source,BAG,regular
276341128,bag,363100012152453,ref
276341128,building,apartments,regular
276341128,start_date,1887,regular
276341128,date,2014-03-24,source
276341132,source,BAG,regular
276341132,bag,363100012163603,ref
276341132,building,apartments,regular
276341132,start_date,1885,regular
276341132,date,2014-03-24,source
276341141,source,BAG,regular
276341141,bag,363100012163170,ref
276341141,building,apartments,regular
276341141,start_date,1896,regular
276341141,date,2014-03-24,source
276341153,source,BAG,regular
276341153,bag,363100012153313,ref
276341153,building,apartments,regular
276341153,start_date,1890,regular
276341153,date,2014-03-24,source
276341155,source,BAG,regular
276341155,bag,363100012119164,ref
276341155,building,apartments,regular
276341155,start_date,1914,regular
276341155,date,2014-03-24,source
276341184,source,BAG,regular
276341184,bag,363100012165157,ref
276341184,building,apartments,regular
276341184,start_date,1890,regular
276341184,date,2014-03-24,source
276341187,source,BAG,regular
276341187,bag,363100012077068,ref
276341187,building,apartments,regular
276341187,start_date,1996,regular
276341187,date,2014-03-24,source
276341189,source,BAG,regular
276341189,bag,363100012158760,ref
276341189,building,apartments,regular
276341189,start_date,1895,regular
276341189,date,2014-03-24,source
276341196,source,BAG,regular
276341196,bag,363100012158004,ref
276341196,building,apartments,regular
276341196,start_date,1886,regular
276341196,date,2014-03-24,source
276341199,source,BAG,regular
276341199,bag,363100012132718,ref
276341199,building,apartments,regular
276341199,start_date,1923,regular
276341199,date,2014-03-24,source
276341202,source,BAG,regular
276341202,bag,363100012157189,ref
276341202,building,apartments,regular
276341202,start_date,1887,regular
276341202,date,2014-03-24,source
276341221,source,BAG,regular
276341221,bag,363100012161428,ref
276341221,building,apartments,regular
276341221,start_date,1890,regular
276341221,date,2014-03-24,source
276341224,source,BAG,regular
276341224,bag,363100012157231,ref
276341224,building,yes,regular
276341224,start_date,1896,regular
276341224,date,2014-03-24,source
276341226,source,BAG,regular
276341226,bag,363100012167082,ref
276341226,building,apartments,regular
276341226,start_date,1882,regular
276341226,date,2014-03-24,source
276341229,source,BAG,regular
276341229,bag,363100012143785,ref
276341229,building,apartments,regular
276341229,start_date,1914,regular
276341229,date,2014-03-24,source
276341242,source,BAG,regular
276341242,bag,363100012161994,ref
276341242,building,apartments,regular
276341242,start_date,1890,regular
276341242,date,2014-03-24,source
276341244,source,BAG,regular
276341244,bag,363100012077276,ref
276341244,building,apartments,regular
276341244,start_date,1914,regular
276341244,date,2014-03-24,source
276341247,source,BAG,regular
276341247,bag,363100012068715,ref
276341247,building,apartments,regular
276341247,start_date,1911,regular
276341247,date,2014-03-24,source
276341257,source,BAG,regular
276341257,bag,363100012165859,ref
276341257,building,apartments,regular
276341257,start_date,1887,regular
276341257,date,2014-03-24,source
276341264,source,BAG,regular
276341264,bag,363100012157780,ref
276341264,building,apartments,regular
276341264,start_date,1887,regular
276341264,date,2014-03-24,source
276341270,source,BAG,regular
276341270,bag,363100012094680,ref
276341270,building,apartments,regular
276341270,start_date,1911,regular
276341270,date,2014-03-24,source
276341272,source,BAG,regular
276341272,bag,363100012157773,ref
276341272,building,apartments,regular
276341272,start_date,1886,regular
276341272,date,2014-03-24,source
276341274,source,BAG,regular
276341274,bag,363100012105947,ref
276341274,building,apartments,regular
276341274,start_date,1914,regular
276341274,date,2014-03-24,source
276341278,source,BAG,regular
276341278,bag,363100012084063,ref
276341278,building,apartments,regular
276341278,start_date,1914,regular
276341278,date,2014-03-24,source
276341280,source,BAG,regular
276341280,bag,363100012099234,ref
276341280,building,apartments,regular
276341280,start_date,1911,regular
276341280,date,2014-03-24,source
276341282,source,BAG,regular
276341282,bag,363100012163101,ref
276341282,building,apartments,regular
276341282,start_date,1887,regular
276341282,date,2014-03-24,source
276341286,source,BAG,regular
276341286,bag,363100012166575,ref
276341286,building,yes,regular
276341286,start_date,1896,regular
276341286,date,2014-03-24,source
276341290,source,BAG,regular
276341290,bag,363100012165319,ref
276341290,building,apartments,regular
276341290,start_date,1901,regular
276341290,date,2014-03-24,source
276341291,source,BAG,regular
276341291,bag,363100012160375,ref
276341291,building,apartments,regular
276341291,start_date,1882,regular
276341291,date,2014-03-24,source
276341300,source,BAG,regular
276341300,bag,363100012153301,ref
276341300,building,apartments,regular
276341300,start_date,1890,regular
276341300,date,2014-03-24,source
276341304,source,BAG,regular
276341304,bag,363100012119618,ref
276341304,building,apartments,regular
276341304,start_date,1911,regular
276341304,date,2014-03-24,source
276341306,source,BAG,regular
276341306,bag,363100012144215,ref
276341306,building,apartments,regular
276341306,start_date,1911,regular
276341306,date,2014-03-24,source
276341313,source,BAG,regular
276341313,bag,363100012109334,ref
276341313,building,apartments,regular
276341313,start_date,1911,regular
276341313,date,2014-03-24,source
276341315,source,BAG,regular
276341315,bag,363100012096930,ref
276341315,building,apartments,regular
276341315,start_date,1911,regular
276341315,date,2014-03-24,source
276341317,source,BAG,regular
276341317,bag,363100012161795,ref
276341317,building,apartments,regular
276341317,start_date,1881,regular
276341317,date,2014-03-24,source
276341323,source,BAG,regular
276341323,bag,363100012160837,ref
276341323,building,apartments,regular
276341323,start_date,1886,regular
276341323,date,2014-03-24,source
276341325,source,BAG,regular
276341325,bag,363100012152672,ref
276341325,building,yes,regular
276341325,start_date,1901,regular
276341325,date,2014-03-24,source
276341332,source,BAG,regular
276341332,bag,363100012149474,ref
276341332,building,apartments,regular
276341332,start_date,1914,regular
276341332,date,2014-03-24,source
276341335,source,BAG,regular
276341335,bag,363100012157090,ref
276341335,building,apartments,regular
276341335,start_date,1882,regular
276341335,date,2014-03-24,source
276341340,source,BAG,regular
276341340,bag,363100012163427,ref
276341340,building,yes,regular
276341340,start_date,1896,regular
276341340,date,2014-03-24,source
276341343,source,BAG,regular
276341343,bag,363100012125014,ref
276341343,building,apartments,regular
276341343,start_date,1914,regular
276341343,date,2014-03-24,source
276341375,source,BAG,regular
276341375,bag,363100012166368,ref
276341375,building,apartments,regular
276341375,start_date,1896,regular
276341375,date,2014-03-24,source
276341382,source,BAG,regular
276341382,bag,363100012143287,ref
276341382,building,apartments,regular
276341382,start_date,1914,regular
276341382,date,2014-03-24,source
276341386,source,BAG,regular
276341386,bag,363100012165440,ref
276341386,building,apartments,regular
276341386,start_date,1901,regular
276341386,date,2014-03-24,source
276341390,source,BAG,regular
276341390,bag,363100012159587,ref
